Game_Title,Platform,Release_Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
One Piece: Unlimited World Red,PSV,2014,Action,Namco Bandai Games,0.03,0.04,0.04,0.02,0.13,67.00,4,7.80,25,Ganbarion,T
Cabela's Dangerous Hunts 2009,PS3,2008,Sports,Activision Value,0.12,0.00,0.00,0.01,0.13,39.00,6,1.80,10,FUN Labs,T
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004,Action,Konami Digital Entertainment,0.10,0.03,0.00,0.00,0.13,48.00,20,5.60,8,Konami,T
Tom Clancy's Splinter Cell: Double Agent,Wii,2006,Action,Ubisoft,0.10,0.01,0.00,0.01,0.13,61.00,12,7.40,16,Ubisoft Shanghai,M
Eat Lead: The Return of Matt Hazard,PS3,2009,Shooter,D3Publisher,0.09,0.02,0.00,0.01,0.13,51.00,38,6.50,21,Vicious Cycle,T
Star Wars: Lethal Alliance,PSP,2006,Action,Ubisoft,0.11,0.01,0.00,0.01,0.13,61.00,31,7.00,7,Ubisoft Montreal,T
Naruto Shippuden: Kizuna Drive,PSP,2010,Action,Namco Bandai Games,0.04,0.02,0.05,0.01,0.13,57.00,22,5.00,6,Premium Agency,T
Steel Battalion: Heavy Armor,X360,2012,Misc,Capcom,0.08,0.02,0.02,0.01,0.13,38.00,58,2.40,92,From Software,M
Green Lantern: Rise of the Manhunters,X360,2011,Action,Warner Bros. Interactive Entertainment,0.07,0.04,0.00,0.01,0.13,59.00,17,7.20,23,Double Helix Games,T
All-Star Baseball 2004,XB,2003,Sports,Acclaim Entertainment,0.10,0.03,0.00,0.00,0.13,74.00,20,8.40,7,Acclaim,E
Dokapon Kingdom,Wii,2008,Role-Playing,Sting,0.12,0.00,0.00,0.01,0.13,73.00,11,8.30,17,Sting,E10+
Onechanbara: Bikini Samurai Squad,X360,2006,Action,D3Publisher,0.11,0.01,0.00,0.01,0.13,39.00,39,6.40,55,Tamsoft,M
Portal Runner,PS2,2001,Platform,3DO,0.06,0.05,0.00,0.02,0.13,53.00,18,6.70,6,3DO,E
Warriors Orochi 2,PS2,2008,Action,Tecmo Koei,0.06,0.05,0.00,0.02,0.13,52.00,9,8.50,13,Omega Force,T
Hyperdevotion Noire: Goddess Black Heart,PSV,2014,Role-Playing,Idea Factory,0.04,0.01,0.06,0.02,0.13,68.00,24,7.10,36,Sting,T
Spartan: Total Warrior,XB,2005,Action,Sega,0.10,0.03,0.00,0.00,0.13,73.00,36,8.80,12,Creative Assembly,M
City Crisis,PS2,2001,Simulation,Take-Two Interactive,0.06,0.05,0.00,0.02,0.13,63.00,20,6.20,5,Syscom,E
Advent Rising,XB,2005,Action,THQ,0.10,0.03,0.00,0.00,0.13,68.00,50,7.50,68,GlyphX Games,T
NBA 2K13,WiiU,2012,Sports,Take-Two Interactive,0.07,0.04,0.00,0.01,0.13,85.00,17,7.00,43,Visual Concepts,E
7 Wonders of the Ancient World,DS,2007,Puzzle,Funsta,0.10,0.01,0.00,0.01,0.13,60.00,7,8.30,48,Hot Lava Games,E
Dynasty Warriors 5 Empires,X360,2006,Action,Tecmo Koei,0.11,0.01,0.00,0.01,0.13,61.00,40,8.20,19,Omega Force,T
Burnout,XB,2002,Racing,Acclaim Entertainment,0.09,0.03,0.00,0.00,0.13,75.00,13,6.60,12,Criterion Games,E
Baroque,PS2,2007,Role-Playing,Rising Star Games,0.05,0.04,0.02,0.01,0.13,60.00,6,8.80,44,Sting,T
Jurassic: The Hunted,X360,2009,Shooter,Activision,0.12,0.00,0.00,0.01,0.13,60.00,4,7.20,21,Activision,T
Hour of Victory,X360,2007,Shooter,Midway Games,0.10,0.01,0.00,0.01,0.13,37.00,33,3.00,40,Nfusion,T
Indianapolis 500 Legends,Wii,2007,Racing,Destineer,0.12,0.00,0.00,0.01,0.13,47.00,10,6.70,7,Torus Games,E
Crash Tag Team Racing,XB,2005,Racing,Vivendi Games,0.09,0.03,0.00,0.00,0.13,69.00,17,7.80,11,Radical Entertainment,E10+
Quantum Redshift,XB,2002,Racing,Microsoft Game Studios,0.09,0.03,0.00,0.00,0.13,70.00,21,8.10,15,Curly Monsters,T
Smash Court Tennis Pro Tournament 2,PS2,2004,Sports,Sony Computer Entertainment,0.06,0.05,0.00,0.02,0.13,74.00,41,9.10,12,Namco,E
Brothers in Arms: Double Time,Wii,2008,Shooter,Ubisoft,0.11,0.00,0.00,0.01,0.13,45.00,13,6.60,17,Gearbox Software,M
Armed and Dangerous,XB,2003,Shooter,LucasArts,0.09,0.03,0.00,0.00,0.13,79.00,41,7.20,15,Planet Moon Studios,T
Project CARS,PC,2015,Racing,Slightly Mad Studios,0.00,0.12,0.00,0.01,0.13,83.00,48,7.10,418,Slightly Mad Studios,E
Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009,Action,Ubisoft,0.12,0.00,0.00,0.01,0.13,36.00,8,4.80,4,Ubisoft,E10+
Just Cause 2,PC,2010,Action,Square Enix,0.00,0.10,0.00,0.02,0.12,84.00,33,7.70,838,Avalanche Studios,M
Crush3D,3DS,2012,Platform,Sega,0.07,0.04,0.00,0.01,0.12,71.00,32,7.40,16,Zoe Mode,E10+
NeverDead,PS3,2012,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.12,50.00,32,4.70,47,Rebellion,M
Need for Speed: ProStreet,DS,2007,Racing,Electronic Arts,0.11,0.01,0.00,0.01,0.12,74.00,8,7.40,10,Exient Entertainment,E
DiRT Rally,XOne,2016,Racing,Codemasters,0.04,0.08,0.00,0.01,0.12,86.00,17,8.00,60,Codemasters,E
NHL 2K7,PS3,2006,Sports,Take-Two Interactive,0.11,0.00,0.00,0.01,0.12,79.00,24,6.60,5,Kush Games,E10+
Worms 3D,PS2,2003,Strategy,Sega,0.06,0.05,0.00,0.02,0.12,70.00,31,7.80,22,Team 17,T
Gladiator Begins,PSP,2010,Action,PQube,0.05,0.01,0.05,0.01,0.12,59.00,9,8.00,14,Acquire,M
Sleeping Dogs,PC,2012,Action,Square Enix ,0.06,0.05,0.00,0.01,0.12,81.00,23,8.20,1209,United Front Games,M
Impossible Mission,DS,2007,Platform,System 3 Arcade Software,0.11,0.00,0.00,0.01,0.12,61.00,8,4.80,6,System 3,E
Pryzm Chapter One: The Dark Unicorn,PS2,2002,Adventure,TDK Mediactive,0.06,0.05,0.00,0.02,0.12,59.00,8,5.20,6,Digital Illusions,T
Eat Lead: The Return of Matt Hazard,X360,2009,Shooter,D3Publisher,0.10,0.01,0.00,0.01,0.12,53.00,53,7.00,27,Vicious Cycle,T
Guilty Gear X,PS2,2001,Fighting,Sammy Corporation,0.06,0.05,0.00,0.02,0.12,79.00,15,7.80,16,Arc System Works,T
Obscure: The Aftermath,Wii,2008,Action,Playlogic Game Factory,0.11,0.00,0.00,0.01,0.12,53.00,19,8.10,14,Hydravision,M
Disney's PK: Out of the Shadows,PS2,2002,Platform,Ubisoft,0.06,0.05,0.00,0.02,0.12,49.00,14,5.00,4,Ubisoft,E
Conception II: Children of the Seven Stars,3DS,2013,Role-Playing,Screenlife,0.09,0.00,0.03,0.01,0.12,62.00,11,7.70,44,Spike,M
Puzzle Quest: Challenge of the Warlords,PS2,2007,Puzzle,D3Publisher,0.06,0.05,0.00,0.02,0.12,78.00,11,7.00,6,Infinite Interactive,E10+
Chessmaster: The Art of Learning,PSP,2008,Misc,Ubisoft,0.11,0.00,0.00,0.01,0.12,64.00,4,8.40,18,Ubisoft,E
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Role-Playing,Tecmo Koei,0.06,0.05,0.00,0.02,0.12,77.00,41,7.30,12,Nippon Ichi Software,T
Lemony Snicket's A Series of Unfortunate Events,XB,2004,Platform,Activision,0.09,0.03,0.00,0.00,0.12,70.00,17,7.20,5,Activision,E
Neopets Petpet Adventures: The Wand of Wishing,PSP,2006,Adventure,Sony Computer Entertainment,0.11,0.00,0.00,0.01,0.12,66.00,21,7.70,6,SCEA,E
Ice Age: Dawn of the Dinosaurs,X360,2009,Action,Activision,0.09,0.02,0.00,0.01,0.12,68.00,28,7.50,6,Activision,E10+
Star Trek: Conquest,Wii,2007,Strategy,Bethesda Softworks,0.11,0.01,0.00,0.01,0.12,49.00,18,4.90,11,4J Studios,E
Major League Baseball 2K8 Fantasy All-Stars,DS,2008,Sports,Take-Two Interactive,0.11,0.00,0.00,0.01,0.12,59.00,8,7.00,6,Deep Fried Entertainment,E
Madden NFL 06,DS,2005,Sports,Electronic Arts,0.11,0.00,0.00,0.01,0.12,66.00,9,6.30,12,Exient Entertainment,E
Red Faction II,XB,2003,Shooter,THQ,0.09,0.03,0.00,0.00,0.12,74.00,20,5.80,11,Outrage Games,M
Voodoo Vince,XB,2003,Platform,Microsoft Game Studios,0.09,0.03,0.00,0.00,0.12,73.00,38,8.40,22,Beep Industries,T
Everybody Dance,PS3,2011,Misc,Sony Computer Entertainment,0.11,0.00,0.00,0.01,0.12,66.00,5,6.80,8,SCEE,T
Blackwater,X360,2011,Shooter,505 Games,0.09,0.02,0.00,0.01,0.12,37.00,12,4.50,14,Zombie Studios,T
Tom Clancy's Ghost Recon,Wii,2010,Shooter,Ubisoft,0.10,0.01,0.00,0.01,0.12,46.00,21,6.80,8,Next Level Games,T
Chase: Hollywood Stunt Driver,XB,2002,Racing,BAM! Entertainment,0.09,0.03,0.00,0.00,0.12,60.00,14,7.40,5,I-Imagine,T
Thor: God of Thunder,DS,2011,Action,Sega,0.08,0.03,0.00,0.01,0.12,64.00,18,7.20,9,WayForward,E10+
The X Files: Resist or Serve,PS2,2004,Adventure,Vivendi Games,0.06,0.05,0.00,0.02,0.12,67.00,31,8.40,8,Black Ops Entertainment,M
Touch My Katamari ,PSV,2011,Puzzle,Namco Bandai Games,0.07,0.03,0.00,0.02,0.12,69.00,41,7.40,51,Bandai Namco Games,E10+
PixelJunk Monsters Deluxe,PSP,2010,Strategy,Sony Computer Entertainment,0.11,0.00,0.00,0.01,0.12,86.00,27,7.90,32,Q-Games,E
Curious George,PS2,2006,Action,Namco Bandai Games,0.06,0.05,0.00,0.02,0.12,53.00,13,7.70,6,Monkey Bar Games,E
Killer is Dead,X360,2013,Action,Deep Silver,0.08,0.02,0.01,0.01,0.12,64.00,38,7.20,144,Grasshopper Manufacture,M
Don Bradman Cricket 14,PS4,2015,Sports,Tru Blu Entertainment,0.01,0.09,0.00,0.02,0.12,76.00,4,7.40,19,Big Ant Studios,E
Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0.00,0.01,0.12,33.00,7,4.30,6,THQ Australia,E10+
Zathura,PS2,2005,Adventure,Take-Two Interactive,0.06,0.05,0.00,0.02,0.12,43.00,16,2.00,5,High Voltage Software,E10+
Mytran Wars,PSP,2009,Strategy,Deep Silver,0.08,0.02,0.00,0.02,0.12,68.00,16,8.80,4,Stormregion,T
NCIS,PS3,2011,Adventure,Ubisoft,0.07,0.04,0.00,0.02,0.12,50.00,4,4.00,4,Ubisoft,T
Undead Knights,PSP,2009,Action,Ubisoft Annecy,0.05,0.00,0.06,0.01,0.12,63.00,27,8.00,13,Now Production,M
Ninja Reflex,Wii,2008,Action,Electronic Arts,0.11,0.00,0.00,0.01,0.12,49.00,26,6.00,11,Sanzaru Games,E10+
Cel Damage,XB,2001,Racing,Electronic Arts,0.09,0.03,0.00,0.00,0.12,65.00,24,8.40,7,Pseudo Interactive,T
Supremacy MMA,PS3,2011,Fighting,505 Games,0.07,0.03,0.00,0.02,0.12,47.00,17,6.50,4,Kung Fu Factory,M
Lunar: Dragon Song,DS,2005,Role-Playing,Rising Star Games,0.11,0.00,0.00,0.01,0.12,59.00,30,6.20,17,"Game Arts, Japan Art Media (JAM)",E10+
Breakdown,XB,2004,Adventure,Electronic Arts,0.09,0.03,0.00,0.00,0.12,71.00,62,8.20,17,Namco,M
Venetica,PS3,2010,Role-Playing,DTP Entertainment,0.07,0.03,0.00,0.01,0.12,47.00,14,6.50,6,Deck 13,T
Looney Tunes: Sheep Raider,PS,2001,Platform,Infogrames,0.07,0.05,0.00,0.01,0.12,72.00,12,8.80,25,Infogrames,E
Geometry Wars: Galaxies,Wii,2007,Shooter,Vivendi Games,0.11,0.00,0.00,0.01,0.12,80.00,55,8.20,26,Kuju Entertainment,E
Conduit 2,Wii,2011,Shooter,Sega,0.07,0.04,0.00,0.01,0.12,64.00,51,7.60,60,High Voltage Software,T
Rise of the Tomb Raider,PC,2016,Adventure,Square Enix,0.00,0.11,0.00,0.01,0.12,86.00,45,7.90,915,"Crystal Dynamics, Nixxes Software",M
Hatsune Miku: Project Diva X,PSV,2016,Misc,Sega,0.01,0.00,0.10,0.00,0.12,83.00,5,8.00,22,Sega,T
Godzilla Unleashed: Double Smash,DS,2007,Action,Atari,0.11,0.00,0.00,0.01,0.12,28.00,18,4.90,8,Santa Cruz Games,E
Dishonored 2,PC,2016,Action,Bethesda Softworks,0.04,0.07,0.00,0.01,0.12,86.00,37,6.00,383,Arkane Studios,M
NPPL: Championship Paintball 2009,X360,2008,Shooter,Activision Value,0.10,0.01,0.00,0.01,0.12,44.00,9,7.30,9,FUN Labs,E10+
Atelier Annie: Alchemists of Sera Island,DS,2009,Role-Playing,Gust,0.08,0.00,0.03,0.01,0.12,70.00,11,6.70,15,Gust,E10+
WWE SmackDown vs Raw 2008,DS,2007,Fighting,THQ,0.11,0.00,0.00,0.01,0.12,61.00,12,6.60,13,Amaze Entertainment,T
College Hoops 2K6,X360,2006,Sports,Take-Two Interactive,0.11,0.00,0.00,0.01,0.12,70.00,17,7.30,11,2K Sports,E
Fat Princess: Fistful of Cake,PSP,2010,Action,Sony Computer Entertainment,0.08,0.02,0.00,0.02,0.12,74.00,33,8.70,25,SuperVillain Studios,T
Tony Hawk's Pro Skater 5,XOne,2015,Sports,Activision,0.09,0.02,0.00,0.01,0.12,39.00,18,2.10,132,Robomodo,T
Gladiator: Sword of Vengeance,PS2,2003,Action,Acclaim Entertainment,0.06,0.05,0.00,0.02,0.12,65.00,19,5.80,8,Acclaim Studios Manchester,M
Rodea the Sky Soldier,WiiU,2015,Action,Nippon Ichi Software,0.08,0.02,0.01,0.01,0.12,45.00,31,6.50,81,"Prope, Kadokawa",E10+
Pinball Hall of Fame: The Williams Collection,X360,2009,Misc,Crave Entertainment,0.11,0.00,0.00,0.01,0.12,83.00,18,8.30,16,Farsight Studios,E10+
Academy of Champions: Soccer,Wii,2009,Sports,Ubisoft,0.09,0.02,0.00,0.01,0.12,64.00,20,6.80,14,Ubisoft Vancouver,E
Overlord: Raising Hell,PS3,2008,Action,Codemasters,0.07,0.03,0.00,0.02,0.12,72.00,35,7.70,27,4J Studios,T
Power Gig: Rise of the SixString,X360,2010,Misc,Unknown,0.11,0.00,0.00,0.01,0.12,36.00,20,2.10,17,Seven45 Studios,T
NFL Head Coach,XB,2006,Sports,Electronic Arts,0.09,0.03,0.00,0.00,0.12,69.00,26,7.10,9,EA Tiburon,E
Onimusha: Blade Warriors,PS2,2003,Fighting,Capcom,0.06,0.05,0.00,0.02,0.12,65.00,33,6.90,7,Capcom,T
Psychonauts,XB,2005,Platform,THQ,0.09,0.03,0.00,0.00,0.12,88.00,54,9.00,71,Double Fine Productions,T
Airborne Troops: Countdown to D-Day,PS2,2005,Shooter,Playlogic Game Factory,0.06,0.05,0.00,0.02,0.12,39.00,4,8.10,9,WideScreen Games,T
The Sky Crawlers: Innocent Aces,Wii,2008,Simulation,Namco Bandai Games,0.08,0.02,0.01,0.01,0.12,74.00,42,7.90,13,Access Games,T
nail'd,PS3,2010,Racing,Deep Silver,0.08,0.02,0.00,0.02,0.12,66.00,36,6.20,13,Techland,E10+
Lost Magic,DS,2006,Role-Playing,Ubisoft,0.09,0.00,0.02,0.01,0.12,68.00,44,8.20,32,Taito Corporation,E
Marvel Avengers: Battle for Earth,WiiU,2012,Action,Ubisoft,0.06,0.04,0.00,0.01,0.12,50.00,10,5.00,25,Ubisoft Quebec,T
Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,0.00,0.10,0.00,0.02,0.12,75.00,29,8.40,559,Spicy Horse,M
Raiden IV,X360,2008,Shooter,Moss,0.10,0.00,0.01,0.01,0.12,63.00,4,7.80,10,Moss,E10+
Tom Clancy's Splinter Cell: Blacklist,WiiU,2013,Action,Ubisoft,0.04,0.07,0.00,0.01,0.12,75.00,5,7.80,148,Ubisoft Toronto,M
Phantasy Star Universe,X360,2006,Role-Playing,Sega,0.09,0.01,0.00,0.01,0.12,64.00,34,7.40,42,Sonic Team,T
Peggle: Dual Shot,DS,2009,Puzzle,PopCap Games,0.11,0.00,0.00,0.01,0.12,84.00,17,8.20,21,Q Entertainment,E
Spider-Man: Edge of Time,3DS,2011,Action,Activision,0.08,0.03,0.00,0.01,0.12,50.00,7,6.40,12,Beenox,T
Cruis'n,Wii,2007,Racing,Midway Games,0.10,0.01,0.00,0.01,0.12,25.00,7,3.70,18,Midway Studios - San Diego,E
Samurai Warriors 4-II,PS4,2015,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.12,73.00,26,7.30,24,Omega Force,T
Castlevania: Curse of Darkness,XB,2005,Action,Konami Digital Entertainment,0.09,0.03,0.00,0.00,0.12,74.00,26,7.00,13,Konami,M
Lost Planet 3,X360,2013,Shooter,Capcom,0.07,0.03,0.01,0.01,0.12,58.00,43,5.80,142,Spark Unlimited,T
Battles of Prince of Persia,DS,2005,Strategy,Ubisoft,0.10,0.01,0.00,0.01,0.12,64.00,16,7.70,14,Ubisoft Montreal,E10+
Marvel Trading Card Game,DS,2007,Misc,Konami Digital Entertainment,0.11,0.00,0.00,0.01,0.12,61.00,17,4.90,7,1st Playable Productions,T
Nightshade,PS2,2003,Action,Sega,0.06,0.04,0.00,0.01,0.12,68.00,39,7.70,20,Wow Entertainment,M
CSI: Crime Scene Investigation,XB,2004,Adventure,Ubisoft,0.09,0.03,0.00,0.00,0.12,45.00,14,7.30,4,369 Interactive,M
LEGO Batman 2: DC Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.04,0.06,0.00,0.01,0.12,77.00,7,7.30,31,TT Games,E10+
Buffy the Vampire Slayer: Chaos Bleeds,XB,2003,Action,Vivendi Games,0.09,0.03,0.00,0.00,0.12,73.00,26,8.40,14,Eurocom Entertainment Software,T
Onechanbara: Bikini Zombie Slayers,Wii,2008,Action,D3Publisher,0.11,0.00,0.00,0.01,0.12,55.00,24,8.00,20,Tamsoft,M
Tropico 5,PC,2014,Simulation,Kalypso Media,0.02,0.09,0.00,0.01,0.12,75.00,51,7.00,351,Haemimont,T
Reality Fighters,PSV,2012,Fighting,Sony Computer Entertainment,0.05,0.05,0.00,0.02,0.12,54.00,39,3.80,30,Novarama,T
Dragon Ball: Origins,DS,2008,Action,Atari,0.08,0.02,0.00,0.01,0.12,78.00,18,7.50,15,Game Republic,T
FIFA 17,PC,2016,Sports,Electronic Arts,0.00,0.11,0.00,0.01,0.12,84.00,12,4.20,160,"EA Sports, EA Vancouver",E
Armored Core: Verdict Day,PS3,2013,Simulation,From Software,0.00,0.00,0.12,0.00,0.12,66.00,18,7.40,28,From Software,T
Lost in Shadow,Wii,2010,Platform,Konami Digital Entertainment,0.09,0.00,0.01,0.01,0.12,68.00,38,8.70,18,Hudson Soft,E10+
NHL 2K3,XB,2002,Sports,Sega,0.09,0.02,0.00,0.00,0.12,89.00,17,7.10,14,Treyarch,E
F1 2002,PS2,2002,Racing,Electronic Arts,0.05,0.04,0.02,0.01,0.12,81.00,11,6.40,10,Visual Sciences,E
Every Extend Extra,PSP,2006,Shooter,Disney Interactive Studios,0.10,0.00,0.00,0.01,0.12,74.00,45,7.30,9,Q Entertainment,E
FIFA Soccer,PSP,2005,Sports,Electronic Arts,0.11,0.00,0.00,0.01,0.12,73.00,23,7.70,22,EA Canada,E
Darkspore,PC,2011,Role-Playing,Electronic Arts,0.07,0.03,0.00,0.01,0.12,65.00,52,6.00,133,Maxis,T
Self-Defense Training Camp,X360,2011,Sports,Ubisoft,0.08,0.03,0.00,0.01,0.12,21.00,5,5.00,25,Ubisoft,T
Sphinx and the Cursed Mummy,XB,2003,Action,THQ,0.09,0.02,0.00,0.00,0.12,79.00,21,9.10,11,Eurocom Entertainment Software,T
Deception IV: Blood Ties,PS3,2014,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.11,70.00,19,8.20,27,Koei Tecmo Games,M
Tenchu: Shadow Assassins,PSP,2009,Action,Ubisoft,0.03,0.02,0.05,0.01,0.11,68.00,18,7.40,18,From Software,M
Cabela's Deer Hunt 2005 Season,XB,2004,Sports,Activision,0.09,0.02,0.00,0.00,0.11,59.00,5,7.50,6,Sand Grain Studios,T
Dead Man's Hand,XB,2004,Shooter,Atari,0.09,0.02,0.00,0.00,0.11,62.00,31,8.10,9,Human Head Studios,T
Smash Cars,PS2,2003,Racing,Metro 3D,0.06,0.04,0.00,0.01,0.11,67.00,15,9.00,5,Creat Studios,E
NASCAR 07,PS2,2006,Racing,Electronic Arts,0.06,0.04,0.00,0.01,0.11,68.00,26,8.90,16,EA Tiburon,E
Tecmo Bowl: Kickoff,DS,2008,Sports,Tecmo Koei,0.11,0.00,0.00,0.01,0.11,66.00,21,7.30,8,Polygon Magic,E
Lost Horizon,PC,2010,Adventure,Deep Silver,0.00,0.10,0.00,0.02,0.11,77.00,24,7.90,27,Animation Arts,T
Rugby 15,PS4,2015,Sports,Bigben Interactive,0.04,0.06,0.00,0.02,0.11,19.00,5,3.40,65,HB Studios Multimedia,E
Dokapon Kingdom,PS2,2007,Role-Playing,Sting,0.05,0.04,0.02,0.01,0.11,61.00,8,6.50,8,Sting,E10+
Puzzle Quest 2,DS,2010,Puzzle,D3Publisher,0.10,0.00,0.00,0.01,0.11,74.00,27,5.80,11,Infinite Interactive,E10+
Disney Art Academy,3DS,2016,Action,Nintendo,0.02,0.01,0.08,0.00,0.11,72.00,16,6.80,5,Headstrong Games,E
A Witch's Tale,DS,2009,Role-Playing,Nippon Ichi Software,0.08,0.00,0.03,0.01,0.11,50.00,17,6.20,9,"Nippon Ichi Software, Hit Maker",E10+
Hyperdimension Neptunia U: Action Unleashed,PSV,2014,Action,Idea Factory International,0.03,0.01,0.06,0.01,0.11,71.00,20,6.80,44,Tamsoft,T
Retro Game Challenge,DS,2007,Action,Namco Bandai Games,0.00,0.00,0.11,0.00,0.11,77.00,30,7.30,15,Indies Zero,E
Shining Force NEO,PS2,2005,Role-Playing,Sega,0.06,0.04,0.00,0.01,0.11,69.00,12,8.10,20,Neverland,T
Fantastic Four: Rise of the Silver Surfer,X360,2007,Action,Take-Two Interactive,0.10,0.01,0.00,0.01,0.11,45.00,30,5.40,16,Visual Concepts,T
Monster Madness: Battle for Suburbia,X360,2007,Shooter,SouthPeak Games,0.10,0.00,0.00,0.01,0.11,55.00,29,5.20,18,"Artificial Studios, Immersion Software & Graphics",T
Tom Clancy's EndWar,PSP,2008,Strategy,Ubisoft,0.10,0.01,0.00,0.01,0.11,68.00,7,5.90,8,"Funatics Software, Funatics",T
NFL Head Coach 09,X360,2008,Sports,Electronic Arts,0.11,0.00,0.00,0.01,0.11,67.00,14,8.40,28,EA Tiburon,E
Blood Drive,X360,2010,Racing,Activision,0.09,0.01,0.00,0.01,0.11,40.00,21,6.50,10,Sidhe Interactive,M
Phantom Dust,XB,2004,Action,Microsoft Game Studios,0.08,0.02,0.00,0.00,0.11,81.00,37,8.50,35,Microsoft Game Studios Japan,T
Growlanser Generations,PS2,2003,Role-Playing,Atlus,0.06,0.04,0.00,0.01,0.11,81.00,19,7.70,19,Career Soft,T
Fatal Frame: Maiden of Black Water,WiiU,2014,Action,Nintendo,0.00,0.03,0.08,0.00,0.11,67.00,58,7.60,226,Koei Tecmo Games,M
Prince of Persia: Rival Swords,PSP,2007,Action,Ubisoft,0.08,0.02,0.00,0.01,0.11,74.00,16,8.20,19,"Pipeworks Software, Inc.",T
Cold Winter,PS2,2005,Shooter,Vivendi Games,0.06,0.04,0.00,0.01,0.11,73.00,41,8.20,23,Swordfish Studios,M
Ring of Red,PS2,2000,Strategy,Konami Digital Entertainment,0.06,0.04,0.00,0.01,0.11,82.00,15,8.70,11,Konami,T
Stubbs the Zombie in Rebel Without a Pulse,XB,2005,Action,THQ,0.08,0.02,0.00,0.00,0.11,75.00,55,8.10,16,Wideload Games Inc.,M
Batman: Dark Tomorrow,XB,2003,Action,Kemco,0.08,0.02,0.00,0.00,0.11,25.00,13,3.60,18,HotGen,T
Ping Pals,DS,2004,Misc,THQ,0.10,0.00,0.00,0.01,0.11,28.00,17,3.90,26,WayForward,E
MLB 13: The Show,PSV,2013,Sports,Sony Computer Entertainment,0.10,0.00,0.00,0.02,0.11,75.00,7,7.50,21,SCEA San Diego Studios,E
Split/Second,PSP,2010,Racing,Disney Interactive Studios,0.08,0.02,0.00,0.02,0.11,63.00,16,6.70,15,Black Rock Studio,E10+
Warhammer: Battle March,X360,2008,Strategy,Deep Silver,0.09,0.02,0.00,0.01,0.11,55.00,30,6.70,20,Black Hole Games,M
Batman: Rise of Sin Tzu,XB,2003,Action,Ubisoft,0.08,0.02,0.00,0.00,0.11,67.00,17,7.70,6,Ubisoft Montreal,T
The King of Fighters XII,X360,2009,Fighting,Ignition Entertainment,0.09,0.00,0.01,0.01,0.11,63.00,57,4.20,33,SNK Playmore,T
Spy vs Spy,XB,2005,Action,Global Star,0.08,0.02,0.00,0.00,0.11,53.00,34,8.00,8,Vicious Cycle,T
Coraline,PS2,2009,Action,D3Publisher,0.06,0.04,0.00,0.01,0.11,39.00,5,2.00,6,Papaya Studios,E10+
Cold Fear,PS2,2005,Action,Ubisoft,0.06,0.04,0.00,0.01,0.11,68.00,39,7.70,27,Darkworks,M
Zubo,DS,2008,Misc,Electronic Arts,0.08,0.02,0.00,0.01,0.11,75.00,19,7.60,75,EA Bright Light,E10+
NHL Hitz 20-03,XB,2002,Sports,Midway Games,0.08,0.02,0.00,0.00,0.11,81.00,19,8.50,13,Black Box,E
Murakumo: Renegade Mech Pursuit,XB,2002,Shooter,From Software,0.04,0.01,0.06,0.00,0.11,48.00,18,7.50,4,From Software,T
Gun Metal,XB,2002,Shooter,Rage Software,0.08,0.02,0.00,0.00,0.11,63.00,17,7.60,8,Rage Software,T
InuYasha: A Feudal Fairy Tale,PS,2002,Fighting,Namco Bandai Games,0.00,0.00,0.10,0.01,0.11,69.00,5,9.00,74,Dimps Corporation,T
Where the Wild Things Are,X360,2009,Platform,Warner Bros. Interactive Entertainment,0.10,0.00,0.00,0.01,0.11,51.00,10,5.40,5,Griptonite Games,E10+
TMNT,PSP,2007,Action,Ubisoft,0.10,0.00,0.00,0.01,0.11,37.00,7,4.10,12,Ubisoft Montreal,E10+
MLB Power Pros,PS2,2007,Sports,Konami Digital Entertainment,0.00,0.00,0.11,0.00,0.11,80.00,10,8.80,11,Konami,E
Dementium II,DS,2010,Shooter,SouthPeak Games,0.09,0.01,0.00,0.01,0.11,75.00,25,8.30,31,Renegade Kid,M
GoldenEye: Rogue Agent,DS,2005,Shooter,Electronic Arts,0.10,0.00,0.00,0.01,0.11,58.00,25,7.50,18,"EA Tiburon, n-Space",T
BlazBlue: Calamity Trigger Portable,PSP,2010,Fighting,PQube,0.07,0.01,0.03,0.01,0.11,82.00,14,7.80,18,Arc System Works,T
AirForce Delta Strike,PS2,2004,Simulation,Konami Digital Entertainment,0.05,0.04,0.00,0.01,0.11,66.00,22,7.00,6,KCE Studios,T
Pimp My Ride,Wii,2008,Racing,Activision,0.10,0.00,0.00,0.01,0.11,26.00,4,3.80,8,Eutechnyx,T
